Author_Node_ID,Publication_Node_ID,Author_Position
1035622,5022544,2
1035689,5022544,1
1038816,5022545,1
1025343,5022546,2
1039375,5022546,3
1041819,5022546,1
1026269,5022547,1
1040093,5022548,1
1042014,5022548,2
1027927,5022549,2
1043688,5022549,1
1032548,5022550,1
1029955,5022551,2
1044049,5022551,1
1025296,5022552,1
1042062,5022553,1
1035101,5022554,2
1040654,5022554,1
1040422,5022555,1
1027956,5022556,1
1036161,5022557,1
1026539,5022558,2
1042809,5022558,1
1033232,5022559,1
1043591,5022560,2
1048230,5022560,1
1033383,5022561,1
1027298,5022562,2
1047749,5022562,1
1032971,5022563,2
1036089,5022563,1
1029822,5022564,1
1042146,5022565,1
1031883,5022566,1
1035835,5022566,3
1046313,5022566,2
1036386,5022567,1
1025866,5022568,2
1029019,5022568,1
1030221,5022569,1
1033130,5022570,1
1034958,5022570,2
1032356,5022571,1
1035661,5022572,1
1038342,5022573,1
1027212,5022574,1
1037272,5022574,2
1025944,5022575,1
1030656,5022575,4
1033322,5022575,2
1034899,5022575,5
1041934,5022575,3
1034786,5022576,1
1040220,5022577,1
1041176,5022577,2
1032282,5022578,2
1034944,5022578,1
1043342,5022579,2
1043753,5022579,1
1041821,5022580,1
1045345,5022580,2
1034739,5022581,2
1040164,5022581,1
1035636,5022582,2
1037206,5022582,3
1039720,5022582,4
1048415,5022582,1
1039685,5022583,1
1044410,5022583,2
1039599,5022584,1
1041909,5022584,3
1047424,5022584,2
1035164,5022585,1
1035985,5022585,2
1024501,5022586,3
1025917,5022586,1
1027477,5022586,2
1034863,5022587,1
1029019,5022588,1
1044118,5022588,3
1044197,5022588,2
1027220,5022589,1
1046514,5022590,1
1026001,5022591,1
1036105,5022591,2
1029624,5022592,1
1039849,5022592,2
1029452,5022593,1
1029546,5022593,3
1046569,5022593,2
1029664,5022594,1
1030107,5022595,1
1036564,5022595,2
1035260,5022596,1
1038011,5022597,1
1043613,5022598,1
1047436,5022598,2
1037014,5022599,1
1035831,5022600,1
1038505,5022600,2
1025996,5022601,1
1046326,5022601,2
1028451,5022602,1
1029235,5022603,1
1038096,5022603,2
1045345,5022603,3
1028443,5022604,2
1037132,5022604,1
1049432,5022605,2
1049434,5022605,1
1043638,5022606,1
1026003,5022607,1
1026176,5022607,3
1043638,5022607,2
1037869,5022608,1
1028622,5022609,3
1032602,5022609,1
1037267,5022609,2
1028680,5022610,1
1037132,5022610,2
1027298,5022611,2
1030075,5022611,1
1047410,5022612,1
1027704,5022613,2
1035036,5022613,1
1026714,5022614,1
1039344,5022614,2
1033277,5022615,1
1044290,5022616,1
1025981,5022617,1
1027641,5022617,2
1034823,5022618,1
1027846,5022619,2
1036211,5022619,1
1025436,5022620,2
1036662,5022620,1
1038631,5022620,3
1039278,5022620,4
1026353,5022621,1
1031909,5022621,2
1035045,5022622,1
1041254,5022623,1
1027487,5022624,2
1037135,5022624,1
1027298,5022625,1
1047749,5022625,2
1041254,5022626,1
1042490,5022627,2
1044304,5022627,1
1029169,5022628,1
1030441,5022629,3
1035207,5022629,4
1043779,5022629,2
1048031,5022629,1
1025730,5022630,2
1049575,5022630,1
1038383,5022631,1
1025896,5022632,3
1032444,5022632,2
1038875,5022632,1
1035224,5022633,1
1027684,5022634,2
1042073,5022634,1
1027059,5022635,1
1044664,5022635,2
1027842,5022636,1
1032593,5022636,2
1030893,5022637,2
1039123,5022637,1
1026901,5022638,3
1041079,5022638,1
1046901,5022638,2
1027298,5022639,2
1032548,5022639,1
1048522,5022639,3
1035384,5022640,2
1035743,5022640,4
1036144,5022640,3
1048431,5022640,1
1045348,5022641,1
1037413,5022642,1
1037960,5022643,3
1043328,5022643,2
1049299,5022643,1
1047531,5022644,1
1048859,5022644,2
1026714,5022645,1
1037912,5022646,2
1046045,5022646,1
1033035,5022647,1
1046382,5022647,2
1039676,5022648,1
1030820,5022649,1
1038448,5022649,2
1032755,5022650,1
1040259,5022650,2
1031403,5022651,1
1033127,5022651,2
1030455,5022652,2
1033545,5022652,1
1030567,5022653,1
1030150,5022654,1
1030251,5022655,1
1041146,5022655,2
1024548,5022656,2
1028310,5022656,1
1029664,5022657,1
1040715,5022658,1
1047807,5022658,2
1037374,5022659,1
1031856,5022660,3
1033835,5022660,2
1036998,5022660,1
1036374,5022661,1
1024918,5022662,3
1035243,5022662,2
1039585,5022662,1
1033194,5022663,2
1037009,5022663,1
1025382,5022664,1
1041015,5022664,2
1035776,5022665,2
1039248,5022665,1
1049207,5022666,1
1038451,5022667,2
1047292,5022667,1
1035892,5022668,4
1040157,5022668,2
1042566,5022668,3
1044577,5022668,1
1047683,5022669,1
1029624,5022670,1
1039373,5022671,1
1041313,5022672,2
1041442,5022672,3
1042317,5022672,1
1035299,5022673,1
1036662,5022673,2
1037493,5022674,1
1037643,5022674,3
1044199,5022674,2
1029985,5022675,1
1040390,5022675,2
1025712,5022676,1
1042897,5022676,2
1024924,5022677,1
1026993,5022677,2
1048128,5022677,3
1029767,5022678,1
1030590,5022678,2
1027686,5022679,1
1045701,5022679,2
1042023,5022680,1
1028636,5022681,1
1041176,5022681,2
1034792,5022682,2
1048466,5022682,1
1025940,5022683,1
1048400,5022683,2
1026176,5022684,2
1040654,5022684,1
1026255,5022685,2
1036803,5022685,1
1036632,5022686,4
1037639,5022686,3
1037926,5022686,2
1043928,5022686,1
1024870,5022687,1
1036551,5022687,2
1026014,5022688,1
1046382,5022688,2
1047004,5022689,1
1037567,5022690,2
1043211,5022690,1
1036630,5022691,1
1030075,5022692,2
1035107,5022692,1
1040600,5022692,3
1027600,5022693,1
1037029,5022693,3
1046361,5022693,4
1048859,5022693,2
1025740,5022694,4
1028411,5022694,5
1034944,5022694,2
1040117,5022694,3
1042409,5022694,1
1046732,5022694,6
1028512,5022695,3
1044251,5022695,1
1044355,5022695,4
1044657,5022695,2
1024869,5022696,2
1025710,5022696,1
1025997,5022697,2
1027108,5022697,4
1035523,5022697,1
1037123,5022697,3
1030068,5022698,3
1030075,5022698,2
1030076,5022698,1
1038365,5022699,1
1036288,5022700,1
1045278,5022700,2
1030601,5022701,1
1039680,5022702,1
1030567,5022703,1
1041827,5022704,1
1035892,5022705,4
1040157,5022705,1
1042566,5022705,3
1044577,5022705,2
1039326,5022706,1
1039528,5022706,2
1024936,5022707,3
1033775,5022707,2
1037270,5022707,1
1037601,5022708,1
1039219,5022709,1
1039849,5022710,1
1028992,5022711,1
1042838,5022711,2
1028000,5022712,2
1048362,5022712,1
1039973,5022713,2
1046344,5022713,1
1044457,5022714,1
1030740,5022715,2
1038940,5022715,1
1034431,5022716,5
1035557,5022716,1
1040598,5022716,4
1047286,5022716,6
1048576,5022716,3
1049124,5022716,2
1028931,5022717,1
1041422,5022717,2
1036636,5022718,2
1042480,5022718,1
1043994,5022718,3
1045263,5022718,4
1037203,5022719,2
1045780,5022719,4
1046927,5022719,5
1047000,5022719,3
1049630,5022719,1
1028940,5022720,3
1038264,5022720,2
1049529,5022720,1
1036918,5022721,1
1049332,5022721,2
1049618,5022721,3
1043470,5022722,1
1032002,5022723,3
1038262,5022723,1
1044405,5022723,2
1026841,5022724,1
1029252,5022724,2
1035411,5022725,2
1049392,5022725,1
1026329,5022726,3
1043218,5022726,2
1043628,5022726,1
1036097,5022727,1
1029241,5022728,2
1046334,5022728,1
1035744,5022729,1
1042256,5022729,3
1047707,5022729,2
1033145,5022730,1
1025735,5022731,2
1028186,5022731,1
1026019,5022732,1
1027996,5022733,1
1038352,5022733,3
1046977,5022733,2
1048165,5022733,4
1044704,5022734,2
1045996,5022734,3
1048495,5022734,1
1036817,5022735,2
1043155,5022735,1
1026344,5022736,2
1040424,5022736,1
1046108,5022736,3
1039869,5022737,2
1042838,5022737,1
1026836,5022738,2
1030741,5022738,1
1039514,5022738,3
1038608,5022739,2
1043949,5022739,1
1028413,5022740,3
1035548,5022740,1
1041874,5022740,2
1043255,5022741,1
1032336,5022742,2
1032343,5022742,3
1039233,5022742,4
1045555,5022742,1
1031426,5022743,4
1031872,5022743,1
1039233,5022743,3
1045555,5022743,2
1028072,5022744,1
1045671,5022744,2
1049350,5022744,3
1044299,5022745,1
1028072,5022746,1
1048547,5022746,2
1039973,5022747,2
1046344,5022747,1
1046421,5022748,1
1029089,5022749,3
1046790,5022749,4
1047395,5022749,1
1047675,5022749,2
1033668,5022750,1
1037335,5022750,6
1038624,5022750,7
1039408,5022750,5
1043155,5022750,4
1047674,5022750,2
1048661,5022750,3
1028069,5022751,2
1038397,5022751,3
1044689,5022751,1
1038851,5022752,1
1038984,5022752,2
1025875,5022753,2
1030741,5022753,1
1031425,5022753,3
1045774,5022754,1
1028049,5022755,2
1030074,5022755,3
1035560,5022755,4
1037708,5022755,1
1037712,5022755,6
1049495,5022755,5
1039318,5022756,2
1042080,5022756,1
1039869,5022757,3
1041122,5022757,2
1042838,5022757,1
1029936,5022758,3
1032101,5022758,4
1037484,5022758,1
1046391,5022758,2
1036202,5022759,1
1038139,5022759,2
1032841,5022760,1
1037754,5022760,2
1041371,5022760,4
1045635,5022760,3
1047675,5022761,1
1027976,5022762,2
1028207,5022762,1
1045133,5022762,3
1024495,5022763,3
1030754,5022763,2
1033803,5022763,1
1043924,5022764,3
1047469,5022764,1
1047858,5022764,2
1030996,5022765,7
1031268,5022765,3
1034934,5022765,10
1038264,5022765,2
1042128,5022765,9
1042208,5022765,8
1043456,5022765,4
1044798,5022765,6
1049529,5022765,1
1049531,5022765,5
1025957,5022766,2
1030390,5022766,1
1040424,5022766,3
1028413,5022767,4
1031872,5022767,2
1035548,5022767,1
1041874,5022767,3
1031975,5022768,1
1039171,5022769,2
1049739,5022769,1
1028603,5022770,1
1031426,5022770,3
1034513,5022770,2
1031426,5022771,2
1045555,5022771,1
1028413,5022772,2
1039233,5022772,1
1039287,5022772,3
1048697,5022773,1
1043255,5022774,1
1042482,5022775,1
1035675,5022776,2
1040123,5022776,1
1030403,5022777,1
1028214,5022778,2
1038950,5022778,1
1048354,5022778,3
1027673,5022779,1
1027865,5022780,4
1033092,5022780,1
1037272,5022780,3
1047707,5022780,2
1048090,5022780,6
1048563,5022780,5
1046987,5022781,2
1047101,5022781,3
1049478,5022781,1
1024841,5022782,1
1030101,5022782,2
1033254,5022782,5
1040348,5022782,4
1045827,5022782,3
1030795,5022783,2
1033963,5022783,3
1041403,5022783,1
1030783,5022784,1
1030960,5022784,3
1036597,5022784,2
1028000,5022785,2
1048362,5022785,1
1028732,5022786,2
1047872,5022786,1
1027022,5022787,4
1027813,5022787,1
1035557,5022787,5
1040028,5022787,2
1042777,5022787,3
1027663,5022788,3
1029388,5022788,1
1043255,5022788,2
1025529,5022789,1
1027751,5022790,2
1049399,5022790,1
1025972,5022791,1
1042838,5022791,2
1025269,5022792,1
1029104,5022792,2
1042262,5022792,3
1046239,5022792,4
1049056,5022792,5
1042752,5022793,2
1049368,5022793,1
1026662,5022794,2
1048362,5022794,1
1032857,5022795,3
1038622,5022795,2
1038665,5022795,1
1024841,5022796,1
1030101,5022796,2
1045827,5022796,3
1028237,5022797,1
1038384,5022797,3
1042439,5022797,2
1030586,5022798,2
1046944,5022798,1
1024806,5022799,5
1030919,5022799,1
1037233,5022799,4
1042139,5022799,3
1043460,5022799,2
1049632,5022800,2
1049675,5022800,1
1036637,5022801,2
1045991,5022801,1
1028371,5022802,1
1038111,5022802,4
1047675,5022802,2
1049477,5022802,3
1032555,5022803,3
1036202,5022803,1
1038139,5022803,2
1031037,5022804,1
1039413,5022804,2
1033848,5022805,2
1037171,5022805,1
1033247,5022806,1
1027068,5022807,3
1028154,5022807,5
1029061,5022807,2
1037092,5022807,1
1046194,5022807,4
1047706,5022807,6
1042351,5022808,2
1046337,5022808,1
1026442,5022809,1
1032448,5022809,2
1025506,5022810,1
1045111,5022810,2
1033424,5022811,1
1037736,5022811,2
1028072,5022812,4
1038252,5022812,2
1045786,5022812,1
1049569,5022812,3
1033247,5022813,1
1044137,5022813,2
1041979,5022814,1
1026830,5022815,2
1028110,5022815,1
1025969,5022816,2
1045349,5022816,1
1047405,5022816,3
1026128,5022817,1
1033406,5022817,2
1047707,5022817,3
1028049,5022818,1
1037708,5022818,2
1037660,5022819,2
1047690,5022819,1
1035548,5022820,3
1042132,5022820,1
1046337,5022820,2
1024835,5022821,3
1028303,5022821,4
1032857,5022821,1
1035220,5022821,5
1042687,5022821,2
1026911,5022822,1
1037934,5022822,3
1039745,5022822,2
1046237,5022822,4
1031900,5022823,1
1033498,5022823,3
1036560,5022823,2
1047386,5022823,4
1049522,5022823,5
1025969,5022824,1
1026311,5022825,1
1039316,5022825,2
1040628,5022825,4
1041901,5022825,3
1031037,5022826,3
1036560,5022826,2
1039413,5022826,1
1025972,5022827,4
1037027,5022827,3
1042838,5022827,2
1046142,5022827,1
1047325,5022828,1
1032676,5022829,2
1047741,5022829,1
1038635,5022830,1
1025100,5022831,3
1040575,5022831,1
1044575,5022831,2
1027756,5022832,3
1030490,5022832,4
1032663,5022832,1
1043917,5022832,2
1046496,5022832,5
1045421,5022833,1
1042236,5022834,2
1043943,5022834,1
1047698,5022834,3
1038851,5022835,1
1038984,5022835,2
1027722,5022836,2
1027979,5022836,4
1037741,5022836,1
1045881,5022836,3
1029305,5022837,2
1040721,5022837,1
1041790,5022837,3
1030599,5022838,2
1039306,5022838,1
1036914,5022839,1
1029160,5022840,4
1030481,5022840,3
1036976,5022840,2
1048158,5022840,1
1033566,5022841,2
1033620,5022841,3
1035291,5022841,1
1027750,5022842,1
1045460,5022842,2
1024765,5022843,2
1026366,5022843,3
1047958,5022843,1
1035503,5022844,1
1041381,5022844,2
1038258,5022845,1
1040184,5022845,2
1033665,5022846,2
1035701,5022846,3
1045718,5022846,1
1046116,5022846,4
1043137,5022847,2
1044137,5022847,1
1049776,5022847,3
1032301,5022848,3
1035671,5022848,2
1041583,5022848,1
1026656,5022849,1
1044959,5022849,2
1025151,5022850,1
1026819,5022850,2
1049603,5022851,1
1049759,5022851,2
1028520,5022852,1
1036892,5022852,2
1042728,5022853,1
1032275,5022854,3
1035149,5022854,1
1041867,5022854,2
1049891,5022854,4
1032922,5022855,1
1049606,5022855,2
1025907,5022856,2
1028110,5022856,3
1047789,5022856,1
1042838,5022857,1
1027161,5022858,1
1046261,5022858,2
1025590,5022859,1
1042419,5022859,2
1048127,5022859,3
1027874,5022860,2
1030546,5022860,1
1028162,5022861,1
1028985,5022861,2
1042260,5022861,3
1047675,5022862,1
1040498,5022863,1
1034432,5022864,1
1036941,5022864,2
1046344,5022864,3
1025877,5022865,2
1036658,5022865,1
1037143,5022865,3
1026358,5022866,3
1043433,5022866,2
1047804,5022866,1
1030987,5022867,3
1038008,5022867,2
1046923,5022867,4
1048088,5022867,1
1032436,5022874,1
1033126,5022874,2
1040696,5022874,4
1047888,5022874,3
1044865,5022875,1
1047103,5022876,2
1047325,5022876,1
1025631,5022877,2
1032427,5022877,4
1041875,5022877,3
1044427,5022877,1
1025116,5022878,7
1026468,5022878,9
1027106,5022878,6
1028138,5022878,11
1029603,5022878,2
1029645,5022878,8
1029911,5022878,4
1035581,5022878,10
1036262,5022878,12
1038645,5022878,3
1039441,5022878,5
1040731,5022878,1
1025494,5022879,1
1027751,5022879,2
1037495,5022880,2
1046419,5022880,1
1037600,5022881,4
1041399,5022881,1
1045840,5022881,2
1046915,5022881,3
1031671,5022882,1
1042226,5022882,2
1038534,5022883,2
1044551,5022883,3
1048078,5022883,1
1024841,5022884,1
1030101,5022884,2
1033254,5022884,5
1040348,5022884,4
1045827,5022884,3
1029564,5022885,1
1039171,5022886,1
1048188,5022886,2
1026816,5022887,3
1028232,5022887,4
1038295,5022887,2
1048611,5022887,1
1027664,5022888,4
1027674,5022888,2
1029389,5022888,1
1030791,5022888,3
1031015,5022889,1
1037603,5022889,2
1038199,5022890,2
1039540,5022890,3
1047707,5022890,1
1030089,5022891,3
1038253,5022891,1
1046071,5022891,2
1024908,5022892,1
1027591,5022892,2
1038393,5022892,3
1045236,5022893,1
1028000,5022894,1
1047919,5022895,1
1048165,5022895,2
1038604,5022896,1
1031050,5022897,2
1031853,5022897,1
1042286,5022898,2
1044622,5022898,1
1033068,5022899,1
1036796,5022900,2
1047514,5022900,1
1039673,5022901,1
1047531,5022901,2
1029445,5022902,1
1033194,5022902,3
1039172,5022902,2
1035720,5022903,2
1039673,5022903,1
1034290,5022904,2
1043701,5022904,1
1025747,5022905,2
1027583,5022905,1
1039687,5022905,3
1031459,5022906,2
1042286,5022906,3
1044622,5022906,1
1026015,5022907,2
1032418,5022907,1
1028242,5022908,4
1036326,5022908,3
1037955,5022908,2
1039489,5022908,1
1024822,5022910,1
1032739,5022910,2
1043735,5022910,3
1030718,5022911,1
1032743,5022912,1
1040646,5022912,2
1025600,5022916,1
1040080,5022917,1
1024989,5022918,1
1046884,5022919,1
1024989,5022920,1
1030248,5022921,1
1031726,5022921,2
1042999,5022922,2
1043033,5022922,1
1035766,5022923,1
1043852,5022923,2
1030952,5022924,1
1038539,5022924,2
1030195,5022925,2
1038091,5022925,1
1038034,5022926,2
1048688,5022926,1
1032527,5022927,1
1033467,5022928,1
1046335,5022929,1
1027460,5022930,1
1048202,5022931,1
1032386,5022932,1
1041485,5022933,1
1037000,5022934,1
1034712,5022935,1
1024586,5022936,1
1031773,5022936,2
1042957,5022937,1
1031726,5022938,2
1047047,5022938,1
1028675,5022939,2
1031701,5022939,1
1048485,5022940,1
1025079,5022941,1
1043781,5022941,2
1044349,5022942,1
1038027,5022943,2
1039580,5022943,1
1038164,5022944,1
1043852,5022944,2
1040166,5022945,1
1029394,5022946,1
1028482,5022947,1
1030436,5022948,1
1038164,5022949,1
1044194,5022949,2
1047047,5022949,3
1027210,5022950,1
1032527,5022950,2
1027210,5022951,1
1032527,5022951,2
1046859,5022952,1
1046859,5022953,1
1032515,5022954,1
1030059,5022955,2
1034453,5022955,1
1048236,5022955,3
1041693,5022956,1
1035777,5022957,2
1044038,5022957,1
1028482,5022958,1
1029230,5022958,2
1040131,5022959,1
1045281,5022959,2
1027523,5022960,1
1045001,5022960,2
1035007,5022961,1
1039369,5022961,2
1039596,5022961,3
1035761,5022962,3
1040080,5022962,2
1049065,5022962,1
1028632,5022963,2
1039024,5022963,1
1039846,5022964,2
1042455,5022964,3
1046187,5022964,1
1029486,5022965,3
1037544,5022965,2
1039271,5022965,1
1027662,5022966,1
1037022,5022966,2
1030679,5022967,2
1031773,5022967,3
1035054,5022967,1
1037972,5022968,2
1041916,5022968,1
1038944,5022969,2
1042787,5022969,1
1026079,5022970,1
1038897,5022970,3
1048061,5022970,2
1025935,5022971,1
1038897,5022971,2
1040290,5022972,1
1026979,5022973,2
1030975,5022973,1
1038136,5022973,3
1039093,5022973,4
1044464,5022974,1
1025935,5022975,1
1038897,5022975,2
1033394,5022976,1
1035256,5022977,1
1041086,5022977,2
1041898,5022978,2
1044825,5022978,1
1032179,5022979,3
1036391,5022979,2
1042230,5022979,1
1034921,5022980,1
1038136,5022980,3
1046143,5022980,2
1029456,5022981,2
1039594,5022981,1
1029463,5022982,2
1040360,5022982,3
1040537,5022982,1
1025935,5022983,1
1038897,5022983,2
1026634,5022984,1
1031924,5022984,2
1040429,5022985,2
1041569,5022985,1
1040429,5022986,2
1041569,5022986,1
1038245,5022987,1
1045777,5022987,2
1034901,5022988,5
1036944,5022988,4
1039582,5022988,1
1040429,5022988,3
1047050,5022988,2
1026918,5022989,1
1039563,5022989,2
1046190,5022989,3
1033903,5022990,1
1038897,5022990,3
1038648,5022990,2
1025872,5022991,2
1041976,5022991,3
1046053,5022991,1
1026631,5022992,1
1047955,5022992,2
1028171,5022993,2
1036920,5022993,1
1046210,5022993,3
1035157,5022994,2
1040429,5022994,1
1032993,5022995,3
1035452,5022995,1
1041958,5022995,2
1025083,5022996,3
1029709,5022996,1
1043732,5022996,2
1025363,5022997,1
1039314,5022997,3
1041537,5022997,2
1026712,5022998,1
1027980,5022998,2
1032421,5022999,2
1038442,5022999,1
1043141,5022999,3
1048408,5022999,4
1040403,5023000,1
1048428,5023000,2
1026918,5023001,1
1030662,5023001,3
1046190,5023001,2
1026540,5023002,1
1034072,5023002,2
1029709,5023003,4
1038136,5023003,3
1043348,5023003,2
1043732,5023003,1
1035943,5023004,1
1037440,5023004,2
1026227,5023005,2
1028398,5023005,3
1046947,5023005,1
1029943,5023006,1
1040429,5023006,3
1042601,5023006,2
1040412,5023007,2
1045845,5023007,1
1041276,5023008,1
1036280,5023009,2
1036992,5023009,1
1038976,5023010,1
1049170,5023010,2
1028442,5023011,1
1038735,5023011,3
1043002,5023011,2
1038794,5023012,3
1040877,5023012,6
1044969,5023012,2
1047628,5023012,1
1046852,5023012,4
1046888,5023012,5
1033416,5023013,1
1036600,5023013,2
1038976,5023014,1
1049170,5023014,2
1030366,5023015,2
1032995,5023015,1
1049055,5023015,3
1025789,5023016,1
1026079,5023016,3
1030679,5023016,2
1031773,5023016,4
1036206,5023017,2
1037283,5023017,1
1032993,5023018,2
1037077,5023018,1
1038330,5023019,2
1039337,5023019,3
1047682,5023019,1
1032690,5023020,3
1036814,5023020,1
1038944,5023020,4
1039602,5023020,2
1038679,5023021,2
1038872,5023021,1
1047115,5023021,3
1041638,5023022,1
1044619,5023022,2
1045537,5023023,1
1048238,5023023,2
1024574,5023024,3
1028442,5023024,1
1038735,5023024,2
1025083,5023025,3
1029709,5023025,1
1043732,5023025,2
1025935,5023026,1
1038897,5023026,2
1029943,5023027,1
1040429,5023027,3
1042601,5023027,2
1038057,5023028,1
1039435,5023028,2
1025599,5023029,3
1029892,5023029,1
1038510,5023029,2
1047624,5023029,4
1032664,5023030,1
1045281,5023030,2
1045022,5023030,3
1027662,5023031,2
1049256,5023031,1
1025804,5023032,3
1029872,5023032,4
1035439,5023032,2
1036930,5023032,1
1026636,5023033,2
1030636,5023033,1
1035157,5023034,3
1040429,5023034,2
1046065,5023034,1
1030216,5023035,4
1034033,5023035,3
1035449,5023035,2
1037898,5023035,5
1043441,5023035,1
1032752,5023036,1
1038136,5023036,2
1028442,5023037,1
1038735,5023037,3
1038897,5023037,2
1032427,5023038,2
1039770,5023038,3
1039880,5023038,1
1031107,5023039,2
1038679,5023039,1
1032377,5023040,2
1035105,5023040,1
1038554,5023040,4
1041904,5023040,3
1040277,5023041,2
1047362,5023041,1
1026759,5023042,4
1032613,5023042,5
1037950,5023042,3
1041511,5023042,1
1047651,5023042,2
1025762,5023043,1
1031222,5023043,2
1049842,5023043,3
1030679,5023044,2
1033677,5023044,1
1035718,5023044,3
1034354,5023045,1
1025969,5023046,2
1029830,5023046,1
1047490,5023046,3
1026653,5023047,1
1041484,5023047,2
1041461,5023048,1
1042746,5023048,2
1029815,5023049,2
1045548,5023049,1
1026969,5023050,2
1029386,5023050,1
1032989,5023051,2
1049806,5023051,1
1028632,5023052,3
1036196,5023052,2
1045648,5023052,1
1029463,5023053,2
1046202,5023053,1
1025935,5023054,1
1038897,5023054,2
1038526,5023055,1
1038944,5023055,3
1043380,5023055,2
1036074,5023056,2
1036566,5023056,1
1031574,5023057,4
1031715,5023057,2
1039241,5023057,5
1040669,5023057,1
1041494,5023057,3
1037022,5023058,2
1040412,5023058,3
1042332,5023058,1
1026090,5023059,3
1032995,5023059,1
1043498,5023059,2
1033408,5023060,1
1032377,5023061,3
1039043,5023061,2
1040429,5023061,1
1045937,5023061,4
1033697,5023062,3
1034354,5023062,2
1038863,5023062,1
1041591,5023062,4
1040316,5023063,2
1041958,5023063,1
1026002,5023064,1
1027662,5023064,2
1042127,5023065,1
1025846,5023066,1
1041095,5023066,2
1026720,5023067,1
1030679,5023067,2
1038179,5023068,1
1045567,5023068,2
1025224,5023069,4
1026169,5023069,1
1038136,5023069,3
1044851,5023069,2
1028513,5023070,2
1039435,5023070,3
1044734,5023070,1
1029815,5023071,2
1043954,5023071,1
1030809,5023072,1
1034544,5023073,1
1036968,5023073,2
1039061,5023074,3
1039566,5023074,2
1043247,5023074,1
1046353,5023075,1
1028865,5023076,4
1030393,5023076,2
1034992,5023076,1
1036120,5023076,3
1030930,5023077,2
1033968,5023077,1
1039727,5023077,3
1029065,5023078,3
1036600,5023078,2
1039043,5023078,1
1026237,5023079,2
1032377,5023079,3
1037937,5023079,1
1033495,5023080,1
1038944,5023080,3
1043380,5023080,2
1032686,5023081,2
1038897,5023081,3
1041654,5023081,1
1035443,5023082,1
1038944,5023082,2
1045381,5023082,3
1038716,5023083,1
1039115,5023083,2
1031574,5023084,3
1031715,5023084,4
1033389,5023084,1
1040428,5023084,2
1030651,5023085,4
1030759,5023085,2
1041124,5023085,1
1045183,5023085,3
1025169,5023086,3
1025533,5023086,1
1030147,5023086,4
1045361,5023086,2
1035569,5023087,1
1038897,5023087,2
1030813,5023088,1
1041622,5023088,2
1029900,5023089,3
1036987,5023089,1
1048789,5023089,2
1033642,5023090,3
1036613,5023090,2
1048206,5023090,1
1025846,5023091,3
1035138,5023091,1
1040425,5023091,2
1024975,5023092,2
1026500,5023092,1
1034040,5023093,2
1037823,5023093,4
1040716,5023093,3
1043006,5023093,1
1026712,5023094,1
1047505,5023095,2
1048789,5023095,1
1041461,5023096,1
1044710,5023096,2
1025872,5023097,3
1027696,5023097,2
1028172,5023097,1
1041976,5023097,4
1044452,5023097,5
1028442,5023098,1
1032377,5023098,3
1038522,5023098,2
1038735,5023098,4
1028566,5023099,3
1029065,5023099,4
1039879,5023099,1
1040456,5023099,2
1045857,5023100,1
1029892,5023101,2
1039615,5023101,1
1032993,5023102,2
1040482,5023102,1
1041958,5023102,3
1025066,5023103,3
1039476,5023103,2
1049355,5023103,1
1025841,5023104,2
1028407,5023104,3
1041094,5023104,1
1033639,5023105,1
1048428,5023105,2
1025994,5023106,1
1025189,5023107,1
1037952,5023107,3
1044959,5023107,2
1031279,5023108,1
1036591,5023108,2
1036613,5023108,3
1034971,5023109,4
1037717,5023109,3
1043094,5023109,1
1047606,5023109,2
1040402,5023110,1
1043821,5023111,1
1025935,5023112,1
1026712,5023112,2
1028442,5023113,1
1038735,5023113,2
1038897,5023113,3
1043631,5023114,1
1049931,5023114,2
1031574,5023115,2
1036236,5023115,1
1027980,5023116,3
1038925,5023116,1
1049931,5023116,2
1031093,5023117,1
1034429,5023117,2
1025935,5023118,1
1029827,5023118,2
1048746,5023118,3
1026467,5023119,1
1039386,5023119,2
1030981,5023120,3
1031369,5023120,2
1047763,5023120,1
1025653,5023121,1
1025914,5023121,2
1025459,5023122,2
1032661,5023122,1
1037635,5023123,1
1039435,5023123,3
1042845,5023123,2
1028071,5023124,2
1045659,5023124,1
1029431,5023125,4
1032015,5023125,3
1040429,5023125,5
1041569,5023125,1
1048959,5023125,2
1033212,5023126,1
1035054,5023126,3
1045993,5023126,2
1041508,5023127,1
1049931,5023127,2
1026712,5023128,3
1035279,5023128,1
1040188,5023128,2
1024889,5023129,3
1031567,5023129,2
1031715,5023129,1
1029815,5023130,2
1038593,5023130,1
1031286,5023131,1
1047776,5023131,2
1026409,5023132,1
1028692,5023133,1
1031773,5023133,4
1039156,5023133,3
1038897,5023133,5
1042918,5023133,2
1028692,5023134,1
1031773,5023134,4
1039156,5023134,3
1038897,5023134,5
1042918,5023134,2
1032851,5023135,2
1049552,5023135,1
1027799,5023136,4
1039113,5023136,1
1042186,5023136,3
1045567,5023136,2
1035122,5023137,3
1040429,5023137,2
1046115,5023137,1
1032382,5023138,2
1033295,5023138,3
1043627,5023138,1
1040070,5023139,1
1041537,5023139,3
1047050,5023139,2
1032821,5023140,1
1038648,5023140,2
1025994,5023141,2
1032395,5023141,3
1041916,5023141,1
1047955,5023141,4
1033084,5023142,1
1024775,5023143,3
1033605,5023143,1
1035180,5023143,2
1036037,5023143,5
1047038,5023143,4
1048428,5023143,6
