Author_Node_ID,Gender_Label_Refined,Gender_Label_API,API_Confidence
1049871,male,male,100
1049929,male,male,96
1024583,unknown,unknown,0
1024602,unknown,unknown,0
1024712,unknown,unknown,0
1024724,male,male,100
1024739,male,male,100
1024745,male,male,99
1024763,female,unknown,0
1024908,female,female,89
1024946,male,unknown,68
1024974,male,male,100
1025026,male,male,100
1025091,male,male,100
1025115,female,female,99
1025116,female,female,99
1025148,male,male,87
1025170,male,male,87
1025176,male,male,100
1025242,male,male,100
1025243,female,female,100
1025267,male,male,100
1025305,male,male,100
1025319,male,male,85
1025334,male,male,85
1025394,female,female,100
1025412,male,male,99
1025417,male,male,98
1025464,male,unknown,0
1025494,male,male,99
1025561,male,male,100
1025616,female,unknown,79
1025627,female,unknown,79
1025631,female,unknown,79
1025636,female,unknown,79
1025642,male,male,100
1025724,male,male,100
1025759,male,male,100
1025792,male,male,100
1025814,male,male,100
1025858,male,male,95
1025867,female,female,99
1025911,female,female,100
1025930,male,male,100
1025935,female,female,99
1025985,female,female,100
1026107,male,male,100
1026143,female,female,100
1026231,male,male,99
1026315,male,male,100
1026320,male,male,100
1026379,female,female,90
1026468,male,male,100
1026492,unknown,unknown,0
1026761,female,unknown,0
1026771,female,female,100
1026774,female,female,100
1026816,male,male,100
1026825,male,male,100
1026837,male,male,100
1026856,male,male,97
1026912,male,male,100
1026940,male,male,97
1027031,male,unknown,0
1027042,male,male,100
1027096,male,male,100
1027106,female,female,99
1027137,male,male,100
1027140,male,male,100
1027162,female,female,99
1027170,male,male,100
1027211,male,male,100
1027223,male,male,100
1027229,male,male,100
1027329,male,male,100
1027361,unknown,unknown,75
1027400,male,male,99
1027472,male,unknown,0
1027496,unknown,unknown,0
1027591,female,female,94
1027596,female,female,100
1027606,female,female,100
1027613,female,female,100
1027620,male,male,100
1027637,male,male,100
1027664,male,male,100
1027674,female,female,100
1027705,female,female,100
1027733,female,female,100
1027743,female,female,100
1027755,female,female,100
1027800,male,unknown,54
1027962,male,male,100
1027965,female,female,100
1027984,unknown,unknown,57
1028006,unknown,unknown,0
1028031,unknown,unknown,55
1028041,unknown,unknown,0
1028045,female,female,100
1028063,unknown,unknown,53
1028111,male,male,93
1028138,male,male,99
1028203,female,female,100
1028234,male,male,100
1028272,male,male,100
1028334,male,male,100
1028393,unknown,unknown,0
1028455,male,male,100
1028496,male,male,100
1028583,male,male,100
1028598,male,male,99
1028720,unknown,unknown,0
1028828,male,male,100
1028863,male,male,91
1028891,male,male,98
1028904,male,male,98
1028938,male,male,100
1028944,male,male,100
1029030,male,male,100
1029044,male,male,100
1029047,male,male,100
1029072,male,male,99
1029101,female,female,98
1029140,male,male,100
1029209,male,male,100
1029301,male,male,100
1029335,male,male,100
1029389,male,male,100
1029528,male,male,100
1029547,male,male,100
1029564,male,male,100
1029570,male,male,100
1029606,male,male,100
1029645,female,female,100
1029670,male,male,93
1029682,male,male,100
1029683,unknown,unknown,52
1029739,male,male,99
1029751,male,male,100
1029755,male,male,100
1029789,female,female,99
1029875,male,male,99
1029920,male,male,100
1029959,male,male,99
1030089,male,unknown,0
1030363,male,male,100
1030376,female,female,97
1030468,male,male,100
1030561,male,unknown,0
1030572,male,male,100
1030584,female,female,100
1030588,female,female,100
1030632,female,female,100
1030633,female,female,100
1030644,female,female,100
1030775,male,male,97
1030791,male,male,99
1030793,male,male,100
1030915,male,male,99
1030931,male,male,100
1030978,male,male,98
1030989,female,unknown,0
1030992,male,male,100
1031015,male,male,98
1031044,female,female,100
1031068,unknown,unknown,73
1031106,unknown,unknown,0
1031194,male,male,99
1031207,male,male,99
1031305,male,male,100
1031352,female,female,100
1031449,male,male,100
1031469,male,male,100
1031527,male,male,100
1031671,unknown,unknown,0
1031705,unknown,unknown,0
1031873,male,male,87
1031972,male,male,100
1031984,male,male,100
1032032,female,female,100
1032037,male,male,100
1032051,male,male,100
1032115,male,male,99
1032140,male,male,99
1032187,male,male,99
1032292,male,unknown,52
1032308,unknown,unknown,0
1032316,male,male,100
1032365,male,male,100
1032436,male,male,100
1032501,male,male,100
1032572,male,male,100
1032644,female,female,100
1032649,male,male,98
1032650,unknown,unknown,0
1032770,female,unknown,0
1032781,male,male,100
1032836,unknown,unknown,0
1032975,male,male,98
1033126,male,unknown,0
1033219,female,female,100
1033233,female,female,100
1033242,female,female,100
1033268,male,male,85
1033337,male,male,100
1033407,female,female,98
1033476,unknown,unknown,51
1033567,unknown,unknown,67
1033590,unknown,unknown,0
1033653,male,male,100
1033707,unknown,unknown,0
1033732,male,male,99
1033807,unknown,unknown,66
1033880,male,male,95
1033920,male,male,100
1033943,male,unknown,0
1034081,male,unknown,0
1034446,male,male,99
1034482,male,male,99
1034493,male,male,99
1034535,male,unknown,58
1034572,male,unknown,68
1034700,male,male,99
1034704,male,male,99
1034834,male,male,99
1034951,male,male,81
1034962,female,female,100
1034967,unknown,unknown,60
1034976,male,male,100
1035047,male,male,90
1035066,male,male,100
1035070,male,male,100
1035114,male,male,100
1035133,male,male,100
1035195,male,male,100
1035198,male,male,100
1035204,male,male,100
1035249,male,male,100
1035274,male,male,100
1035303,female,female,100
1035307,female,female,100
1035324,male,male,100
1035342,male,male,100
1035347,male,male,99
1035385,male,male,98
1035407,male,male,100
1035482,unknown,unknown,0
1035483,unknown,unknown,0
1035494,male,unknown,0
1035499,unknown,unknown,69
1035505,unknown,unknown,69
1035515,unknown,unknown,0
1035573,female,female,100
1035581,unknown,unknown,72
1035584,unknown,unknown,72
1035601,male,unknown,0
1035705,male,male,99
1035724,male,male,100
1035733,male,male,100
1036012,male,male,99
1036045,male,male,99
1036090,male,male,99
1036142,male,male,99
1036178,male,male,99
1036250,male,male,100
1036262,male,male,100
1036301,male,male,100
1036307,male,male,100
1036461,male,male,99
1036484,male,male,99
1036497,male,male,99
1036555,male,unknown,0
1036585,male,male,99
1036603,male,male,99
1036623,male,unknown,61
1036742,unknown,unknown,0
1036751,male,unknown,80
1036766,male,male,100
1036819,male,male,100
1036912,male,male,98
1036924,male,male,87
1037015,female,female,100
1037034,male,male,100
1037070,female,female,100
1037095,female,female,99
1037227,female,female,100
1037262,male,male,98
1037489,female,female,88
1037495,female,female,100
1037533,unknown,unknown,52
1037541,male,male,100
1037581,male,male,100
1037600,male,male,100
1037603,unknown,unknown,0
1037614,male,male,100
1037645,female,female,100
1037675,unknown,unknown,0
1037704,male,male,100
1037707,unknown,unknown,53
1037951,male,male,100
1037969,female,female,100
1038125,female,female,100
1038199,female,female,98
1038253,female,female,100
1038295,female,female,100
1038320,female,female,100
1038339,female,female,100
1038354,female,unknown,78
1038360,female,unknown,0
1038391,female,female,100
1038393,female,female,100
1038395,female,female,100
1038438,male,male,100
1038444,female,female,100
1038460,female,female,100
1038461,female,female,100
1038506,unknown,unknown,0
1038534,male,male,100
1038535,male,male,100
1038580,male,male,100
1038596,male,male,100
1038680,unknown,unknown,0
1038715,unknown,unknown,0
1038719,unknown,unknown,0
1038809,unknown,unknown,0
1038822,unknown,unknown,0
1038829,unknown,unknown,0
1038923,male,male,100
1039014,male,male,100
1039060,male,male,100
1039108,male,male,96
1039127,male,male,99
1039146,male,male,99
1039167,female,female,100
1039183,female,female,98
1039198,female,female,99
1039272,female,female,100
1039333,male,male,100
1039400,male,male,100
1039427,male,male,100
1039438,male,male,100
1039490,male,male,100
1039494,male,male,100
1039500,female,female,100
1039540,male,male,100
1039590,male,male,100
1039718,male,male,100
1039769,male,male,100
1039882,male,male,100
1039920,female,female,100
1039962,female,female,100
1039975,female,female,100
1040025,male,male,100
1040077,male,male,100
1040177,male,male,100
1040186,male,male,100
1040221,male,male,100
1040297,male,male,100
1040343,male,male,100
1040382,male,male,100
1040408,male,unknown,75
1040452,unknown,unknown,70
1040481,male,male,100
1040497,male,male,100
1040605,female,female,100
1040696,male,male,100
1040729,female,female,100
1040731,male,unknown,0
1040809,unknown,unknown,0
1040870,male,male,100
1040988,male,male,90
1041041,female,female,99
1041048,unknown,unknown,0
1041074,female,female,100
1041078,female,female,100
1041085,male,male,100
1041108,male,male,100
1041126,male,male,100
1041200,male,male,100
1041232,male,male,99
1041290,male,male,95
1041316,male,male,100
1041323,male,male,100
1041324,male,male,100
1041349,male,male,99
1041390,male,male,99
1041451,female,female,100
1041452,male,male,100
1041455,male,male,100
1041515,unknown,unknown,52
1041519,unknown,unknown,52
1041546,male,male,99
1041581,male,male,100
1041619,male,male,99
1041639,male,male,99
1041653,male,male,100
1041825,female,female,100
1041848,male,unknown,0
1041863,female,female,98
1041875,male,male,99
1041888,male,male,100
1041914,unknown,unknown,0
1041948,male,male,100
1041954,male,male,100
1042079,male,male,100
1042197,male,male,100
1042226,female,female,100
1042237,female,female,99
1042273,male,male,100
1042306,male,male,100
1042468,male,male,100
1042502,male,male,100
1042504,male,male,100
1042583,female,female,100
1042597,male,male,99
1042638,unknown,unknown,54
1042726,unknown,unknown,71
1042733,male,unknown,0
1042742,unknown,unknown,0
1043017,unknown,unknown,0
1043089,unknown,unknown,0
1043160,male,male,100
1043213,male,male,100
1043223,male,male,100
1043277,male,male,100
1043320,male,unknown,0
1043413,female,unknown,0
1043471,male,male,100
1043552,unknown,unknown,0
1043580,male,male,99
1043801,male,male,100
1043950,male,male,100
1044015,male,male,100
1044016,male,male,100
1044071,male,male,100
1044154,male,male,100
1044248,male,male,100
1044386,male,male,100
1044427,male,male,100
1044445,male,male,100
1044446,male,male,100
1044454,unknown,unknown,59
1044473,female,female,97
1044493,male,male,100
1044516,male,male,100
1044549,male,male,100
1044551,male,male,100
1044634,male,male,98
1044709,female,female,92
1044776,male,male,93
1044833,male,male,100
1044865,male,unknown,0
1044870,male,male,99
1045068,male,unknown,0
1045085,unknown,unknown,0
1045117,male,unknown,65
1045154,male,male,100
1045189,female,female,93
1045213,male,male,100
1045236,male,male,89
1045266,male,male,100
1045327,male,male,100
1045474,male,male,100
1045535,male,male,100
1045556,male,male,100
1045560,male,male,100
1045573,male,male,99
1045642,male,male,100
1045656,male,male,91
1045680,male,male,100
1045769,unknown,unknown,72
1045790,male,unknown,0
1045840,male,male,100
1045875,unknown,unknown,0
1045936,female,female,100
1045940,female,female,100
1045972,unknown,unknown,55
1045988,female,female,99
1046015,female,female,100
1046027,female,female,100
1046076,male,male,99
1046079,male,male,100
1046095,male,male,100
1046126,male,unknown,0
1046204,male,male,100
1046297,male,male,100
1046316,male,male,100
1046364,male,male,100
1046365,male,male,100
1046371,male,male,100
1046399,male,male,100
1046400,male,male,100
1046405,male,male,100
1046419,male,male,100
1046443,male,male,100
1046452,male,male,100
1046545,male,male,100
1046564,female,female,100
1046627,male,male,100
1046638,male,unknown,0
1046646,male,male,100
1046667,male,unknown,71
1046688,female,female,100
1046758,male,male,88
1046831,unknown,unknown,0
1046899,unknown,unknown,0
1046915,unknown,unknown,0
1046937,male,male,100
1046957,unknown,unknown,0
1046983,male,unknown,70
1047001,male,male,100
1047005,male,male,100
1047010,female,female,99
1047029,male,male,99
1047117,male,male,100
1047126,male,unknown,70
1047149,male,male,100
1047379,male,male,100
1047382,male,male,100
1047383,male,male,100
1047466,male,male,100
1047477,male,male,100
1047485,unknown,unknown,61
1047509,male,unknown,0
1047516,male,male,100
1047523,male,male,100
1047535,male,male,100
1047547,male,male,100
1047711,male,male,98
1047720,unknown,unknown,0
1047734,unknown,unknown,0
1047751,male,male,97
1047888,unknown,unknown,0
1047896,male,male,100
1047919,male,male,100
1047934,female,female,100
1048078,male,male,100
1048188,male,unknown,0
1048319,unknown,unknown,0
1048423,unknown,unknown,0
1048521,male,male,100
1048611,female,female,100
1048613,female,female,100
1048636,male,male,100
1048880,male,male,100
1048938,male,male,100
1049070,male,male,100
1049073,male,unknown,0
1049114,male,unknown,0
1049131,unknown,unknown,0
1049200,unknown,unknown,0
1049253,unknown,unknown,77
1049262,unknown,unknown,65
1049274,male,male,98
1049282,unknown,unknown,0
1049316,unknown,unknown,0
1049330,unknown,unknown,0
1049347,unknown,unknown,0
1049356,male,unknown,0
1049369,unknown,unknown,0
1049374,male,unknown,0
1049415,male,male,100
1049454,unknown,unknown,59
1049472,male,unknown,0
1049519,male,unknown,0
1049525,male,male,83
1049585,male,unknown,0
1049597,male,unknown,67
1049650,male,male,100
1049657,male,male,100
1049664,male,male,100
1049681,male,male,100
1049722,male,male,99
1049742,male,unknown,0
1049750,female,female,100
1049796,male,male,100
1049922,female,female,98
1024729,male,male,100
1024743,male,male,99
1024794,female,female,96
1024805,male,male,100
1024821,male,male,100
1024836,female,female,100
1024875,female,female,100
1025004,male,male,100
1025032,male,male,100
1025108,male,male,100
1025139,male,male,87
1025143,male,male,87
1025152,male,male,87
1025158,male,male,87
1025159,male,male,87
1025212,male,male,100
1025214,male,male,100
1025250,female,female,100
1025315,male,male,85
1025346,female,female,99
1025454,female,female,100
1025539,female,female,99
1025549,female,female,99
1025618,female,unknown,79
1025681,male,male,99
1025682,male,male,99
1025690,male,male,100
1025821,male,unknown,71
1025848,male,male,100
1025875,female,female,100
1025926,female,unknown,0
1025927,female,female,100
1025961,female,female,100
1025967,female,female,100
1026019,male,male,100
1026080,male,male,100
1026099,male,male,100
1026226,male,male,100
1026230,male,male,99
1026288,male,male,98
1026345,male,male,100
1026413,male,male,100
1026438,male,male,100
1026493,female,female,100
1026497,female,female,100
1026536,unknown,unknown,0
1026624,unknown,unknown,0
1026650,male,male,100
1026670,male,unknown,0
1026758,male,male,100
1026772,female,female,100
1026781,male,male,100
1026801,male,male,99
1026802,male,male,99
1026827,male,male,100
1026836,male,male,100
1026971,male,male,100
1027041,unknown,unknown,0
1027048,male,male,100
1027099,male,unknown,0
1027155,male,male,100
1027160,male,male,100
1027167,male,male,100
1027186,male,male,100
1027188,male,male,100
1027201,male,male,100
1027215,male,male,100
1027243,male,male,100
1027340,male,male,100
1027345,male,male,100
1027350,male,male,100
1027382,male,unknown,0
1027651,male,male,99
1027677,female,female,99
1027688,female,female,100
1027698,female,female,100
1027724,unknown,unknown,56
1027734,female,female,100
1027768,male,male,100
1027776,male,male,100
1027797,male,male,92
1027978,unknown,unknown,0
1027996,unknown,unknown,0
1028003,unknown,unknown,57
1028069,unknown,unknown,0
1028184,male,male,99
1028187,male,male,99
1028193,female,female,100
1028209,female,female,100
1028227,female,female,100
1028230,female,female,100
1028289,male,male,100
1028358,unknown,unknown,0
1028460,male,male,100
1028478,male,male,100
1028567,male,male,100
1028582,male,male,100
1028591,male,male,100
1028596,male,male,99
1028597,male,male,99
1028602,female,female,100
1028625,male,male,100
1028626,male,male,100
1029036,male,male,100
1029037,male,male,100
1029060,female,female,99
1029083,male,male,95
1029089,unknown,unknown,0
1029118,male,male,100
1029135,male,unknown,0
1029162,male,male,100
1029180,male,male,100
1029225,male,male,100
1029231,male,male,100
1029237,male,male,100
1029255,male,male,100
1029281,male,male,100
1029325,male,male,100
1029329,male,male,100
1029353,male,male,100
1029466,male,male,100
1029480,male,male,100
1029686,male,male,89
1029749,male,male,100
1029753,male,male,100
1029762,male,male,100
1029770,male,male,99
1029790,female,female,99
1029803,female,female,100
1029915,male,male,100
1029917,male,male,100
1029942,male,male,99
1030074,male,unknown,0
1030102,female,female,100
1030105,female,female,100
1030122,male,male,100
1030146,male,male,100
1030180,male,male,100
1030211,male,male,100
1030231,unknown,unknown,80
1030365,female,female,100
1030414,male,male,100
1030453,male,male,100
1030539,male,male,96
1030585,female,female,100
1030642,female,female,100
1030653,female,female,100
1030715,male,male,81
1030730,female,female,100
1030731,female,female,100
1030772,male,male,97
1030879,male,male,100
1030935,female,female,99
1030967,male,male,100
1031030,male,male,98
1031049,male,male,97
1031066,unknown,unknown,50
1031203,male,male,100
1031218,male,male,100
1031229,female,female,81
1031276,male,male,100
1031312,male,male,100
1031330,male,male,100
1031364,male,male,100
1031384,male,male,100
1031406,male,male,100
1031412,female,female,100
1031413,female,female,100
1031425,male,male,100
1031536,male,male,99
1031559,male,male,100
1031578,female,female,100
1031590,male,male,98
1031651,female,female,100
1031862,female,female,99
1031865,female,female,99
1031876,unknown,unknown,0
1031904,male,unknown,0
1031925,male,male,100
1032047,male,male,99
1032257,male,male,99
1032258,female,female,100
1032277,male,male,100
1032327,female,female,100
1032336,male,male,100
1032343,male,male,100
1032380,male,male,100
1032454,male,male,100
1032623,male,male,100
1032654,male,unknown,0
1032680,male,male,100
1032700,male,male,100
1032705,male,unknown,0
1032721,male,male,100
1032733,male,male,100
1032921,male,male,100
1032938,unknown,unknown,0
1032954,male,male,99
1033075,male,male,100
1033172,male,male,98
1033205,female,female,100
1033206,female,female,100
1033211,unknown,unknown,0
1033213,unknown,unknown,0
1033269,male,male,85
1033286,male,male,98
1033313,male,male,100
1033422,male,male,100
1033443,male,male,100
1033461,female,female,99
1033502,unknown,unknown,0
1033503,male,male,100
1033626,male,male,100
1033668,male,male,100
1033772,male,male,100
1033800,male,male,98
1033806,male,unknown,0
1033819,female,female,100
1033845,female,female,100
1034492,unknown,unknown,56
1034536,male,unknown,58
1034543,unknown,unknown,0
1034563,male,male,88
1034566,male,unknown,68
1034612,male,male,99
1034867,unknown,unknown,53
1034933,female,female,99
1034982,male,male,100
1034999,male,male,100
1035030,male,male,100
1035165,female,female,100
1035174,unknown,unknown,0
1035192,male,male,100
1035261,male,male,100
1035271,male,male,100
1035329,male,male,100
1035330,unknown,unknown,0
1035333,female,unknown,0
1035363,male,male,100
1035410,female,female,91
1035432,unknown,unknown,0
1035446,male,unknown,73
1035458,male,unknown,0
1035485,unknown,unknown,0
1035509,unknown,unknown,69
1035544,male,male,100
1035560,unknown,unknown,56
1035578,unknown,unknown,72
1035604,female,female,100
1035644,female,female,82
1035725,male,male,100
1035740,male,male,100
1035749,male,male,100
1035798,male,male,99
1035834,male,male,99
1035915,male,male,99
1036017,male,male,99
1036143,male,male,99
1036147,male,male,99
1036207,male,male,100
1036230,male,male,100
1036249,male,male,100
1036340,male,male,99
1036357,male,male,99
1036402,male,male,99
1036425,male,male,99
1036456,male,male,99
1036514,male,male,98
1036547,male,male,98
1036593,male,male,99
1036595,male,male,99
1036606,male,male,99
1036622,male,male,100
1036749,unknown,unknown,0
1036755,male,male,100
1036768,male,male,100
1036781,unknown,unknown,0
1036817,male,male,100
1036860,male,unknown,0
1036939,male,unknown,0
1036943,male,male,100
1036949,female,female,100
1036973,unknown,unknown,69
1036979,male,unknown,0
1036982,male,male,100
1036996,female,female,95
1037083,male,male,100
1037088,male,male,89
1037096,female,female,99
1037176,male,unknown,0
1037196,female,female,89
1037246,unknown,unknown,0
1037253,female,female,94
1037279,male,male,99
1037307,male,male,100
1037322,male,male,100
1037335,male,male,100
1037431,male,male,100
1037442,male,male,100
1037458,male,male,100
1037498,female,female,100
1037685,male,unknown,0
1037712,male,unknown,0
1037887,unknown,unknown,78
1037892,male,male,98
1037935,male,male,100
1037978,female,female,100
1038103,male,male,100
1038119,male,male,99
1038200,female,female,98
1038254,male,unknown,75
1038256,unknown,unknown,76
1038267,unknown,unknown,0
1038268,female,female,100
1038275,female,unknown,0
1038276,unknown,unknown,0
1038285,female,female,100
1038286,unknown,unknown,0
1038294,female,female,99
1038297,female,female,94
1038352,female,unknown,78
1038353,female,unknown,78
1038397,unknown,unknown,75
1038424,male,male,86
1038443,male,male,100
1038447,female,female,100
1038457,female,female,100
1038509,male,male,100
1038541,male,male,100
1038562,male,male,100
1038591,male,male,100
1038598,unknown,unknown,63
1038608,male,male,100
1038609,male,male,90
1038624,female,female,96
1038938,female,female,99
1038948,male,male,100
1038970,male,male,100
1039031,male,male,100
1039034,female,unknown,0
1039100,male,male,100
1039109,male,male,96
1039133,male,male,99
1039141,male,male,99
1039155,male,male,100
1039158,male,male,100
1039214,female,female,99
1039246,female,female,100
1039267,female,female,100
1039318,female,female,100
1039324,female,female,99
1039367,male,male,100
1039380,male,male,100
1039390,male,male,100
1039408,male,male,100
1039452,male,male,100
1039512,male,male,99
1039514,male,male,99
1039521,female,female,100
1039524,male,male,100
1039532,male,male,100
1039586,male,male,100
1039684,female,female,100
1039708,male,unknown,0
1039731,male,male,100
1039738,male,male,99
1039751,male,male,100
1039766,male,male,100
1039772,male,male,100
1039804,male,male,100
1039821,male,male,100
1039853,male,male,98
1039872,male,male,100
1039907,female,female,97
1039924,male,male,99
1039941,male,male,99
1039947,female,female,100
1039979,female,female,100
1040087,male,male,100
1040202,male,male,100
1040261,male,male,100
1040283,male,male,100
1040288,male,male,100
1040334,male,male,100
1040460,female,female,100
1040465,female,female,100
1040529,male,male,100
1040570,female,female,98
1040578,unknown,unknown,80
1040614,male,unknown,0
1040633,female,female,100
1040683,male,male,100
1040697,male,male,100
1040791,male,male,98
1040817,male,unknown,80
1040818,unknown,unknown,0
1040878,unknown,unknown,0
1040904,male,unknown,0
1040946,unknown,unknown,0
1040973,female,female,99
1040989,female,female,94
1040990,female,female,100
1041037,male,male,100
1041059,male,male,100
1041083,female,female,100
1041122,male,male,100
1041131,male,male,100
1041141,female,female,100
1041158,male,male,100
1041170,male,male,99
1041178,unknown,unknown,0
1041201,male,male,100
1041204,male,male,100
1041205,male,male,100
1041214,male,male,100
1041263,male,male,100
1041266,male,male,100
1041274,male,male,100
1041293,male,male,95
1041334,unknown,unknown,76
1041355,female,female,99
1041364,female,unknown,0
1041365,male,male,99
1041394,male,male,98
1041395,male,unknown,80
1041512,male,male,99
1041534,female,female,100
1041618,male,male,99
1041645,female,female,98
1041652,male,unknown,0
1041690,male,unknown,0
1041711,unknown,unknown,0
1041852,male,male,100
1041910,unknown,unknown,60
1041926,female,female,100
1041967,male,male,100
1041973,male,male,100
1041988,male,male,100
1042076,male,male,100
1042080,male,male,100
1042152,male,male,100
1042168,male,male,100
1042184,female,female,99
1042238,female,female,99
1042244,male,male,93
1042319,male,male,100
1042330,male,male,100
1042415,male,male,100
1042442,male,male,100
1042487,male,male,100
1042500,male,male,100
1042657,male,male,100
1042684,male,male,100
1042755,female,female,100
1042781,unknown,unknown,0
1042817,unknown,unknown,0
1042871,unknown,unknown,0
1043103,female,female,100
1043163,male,male,100
1043167,male,unknown,50
1043351,male,unknown,0
1043503,male,male,100
1043566,male,male,98
1043585,male,male,99
1043592,female,female,100
1043630,male,male,100
1043681,male,male,100
1043764,male,male,100
1043839,male,male,100
1043908,male,male,100
1043920,male,male,98
1043949,male,male,100
1043980,male,male,100
1044164,male,male,100
1044307,male,male,100
1044323,male,male,100
1044368,male,male,100
1044372,male,male,100
1044387,male,male,100
1044441,male,male,100
1044443,male,male,100
1044470,unknown,unknown,59
1044497,male,male,100
1044509,male,male,100
1044543,male,male,100
1044605,male,male,100
1044632,male,male,98
1044689,male,male,100
1044702,male,male,100
1044704,female,female,92
1044721,female,female,100
1044731,female,female,100
1044856,female,female,100
1044893,unknown,unknown,0
1044968,unknown,unknown,0
1045006,unknown,unknown,0
1045093,female,female,100
1045161,male,unknown,76
1045233,male,male,89
1045295,male,unknown,0
1045351,female,female,100
1045359,female,female,100
1045420,male,male,100
1045485,male,unknown,0
1045544,male,male,99
1045553,male,male,99
1045559,male,male,100
1045561,male,male,100
1045580,male,male,100
1045649,unknown,unknown,69
1045671,unknown,unknown,0
1045675,male,unknown,0
1045722,male,male,100
1045741,female,female,95
1045774,male,unknown,0
1045796,male,male,100
1045876,male,male,100
1045921,unknown,unknown,67
1045923,female,female,89
1045944,female,female,100
1045954,male,male,99
1045961,male,male,99
1045978,unknown,unknown,55
1045996,unknown,unknown,0
1046008,unknown,unknown,0
1046010,unknown,unknown,0
1046047,unknown,unknown,0
1046058,female,female,86
1046107,male,male,100
1046108,male,male,100
1046133,female,female,98
1046137,female,female,95
1046217,male,male,100
1046305,male,male,100
1046331,male,male,100
1046383,male,male,100
1046453,male,male,100
1046600,female,female,100
1046615,male,unknown,0
1046772,male,male,100
1046785,unknown,unknown,0
1046797,male,unknown,0
1046977,female,female,100
1046984,male,unknown,70
1047125,unknown,unknown,63
1047234,male,male,100
1047297,male,male,100
1047395,unknown,unknown,0
1047416,male,male,99
1047446,male,male,100
1047500,female,female,100
1047635,male,male,100
1047674,male,male,100
1047715,unknown,unknown,50
1047745,male,male,100
1047811,male,male,100
1047856,unknown,unknown,0
1047901,female,female,100
1047911,female,female,100
1047931,female,female,100
1048098,male,male,99
1048102,male,male,100
1048450,male,male,100
1048472,male,male,100
1048547,unknown,unknown,0
1048601,male,male,100
1048661,male,male,100
1048734,male,male,100
1048792,male,male,100
1048926,unknown,unknown,74
1048935,male,male,95
1048985,unknown,unknown,0
1048991,unknown,unknown,0
1049006,male,unknown,0
1049038,female,female,100
1049039,male,unknown,0
1049050,female,female,100
1049064,male,male,100
1049087,unknown,unknown,63
1049101,unknown,unknown,63
1049113,male,unknown,0
1049115,male,unknown,0
1049128,male,unknown,0
1049197,unknown,unknown,0
1049233,unknown,unknown,50
1049270,male,male,100
1049318,unknown,unknown,0
1049345,unknown,unknown,0
1049350,unknown,unknown,0
1049351,unknown,unknown,0
1049373,female,unknown,0
1049414,male,male,100
1049422,male,unknown,0
1049446,female,female,100
1049474,unknown,unknown,0
1049482,male,unknown,0
1049483,male,unknown,0
1049495,unknown,unknown,0
1049497,unknown,unknown,50
1049505,male,male,100
1049600,unknown,unknown,59
1049601,unknown,unknown,59
1049608,unknown,unknown,59
1049635,female,female,99
1049637,unknown,unknown,67
1049643,unknown,unknown,77
1049672,male,unknown,52
1049687,female,unknown,78
1049725,female,female,99
1049781,male,male,87
1049794,male,male,100
1049858,male,male,100
1024473,unknown,unknown,0
1024477,unknown,unknown,0
1024766,male,male,100
1024793,female,female,96
1024830,male,male,98
1024842,male,male,100
1024871,female,female,100
1024877,male,male,100
1024887,male,male,100
1025110,male,male,100
1025146,male,male,87
1025171,male,male,87
1025182,male,male,100
1025265,male,male,100
1025266,male,unknown,0
1025269,male,male,100
1025292,male,male,100
1025340,female,female,98
1025351,male,male,100
1025398,female,female,100
1025439,female,female,100
1025482,male,male,100
1025531,female,female,99
1025535,female,female,99
1025585,female,female,98
1025597,male,male,100
1025651,male,male,100
1025736,male,male,100
1025764,male,male,100
1025797,male,male,100
1025816,male,male,99
1025921,female,female,100
1025952,female,female,99
1025957,female,female,100
1025970,female,female,100
1025990,female,female,100
1026053,male,male,100
1026072,male,male,100
1026104,male,male,100
1026113,male,male,100
1026163,male,male,100
1026180,male,unknown,66
1026202,male,male,100
1026224,male,male,100
1026297,male,male,98
1026314,male,male,100
1026331,male,male,100
1026369,male,male,100
1026371,male,male,100
1026376,female,female,99
1026428,male,male,100
1026505,male,male,100
1026579,unknown,unknown,0
1026662,male,unknown,0
1026679,female,female,100
1026745,male,male,99
1026795,male,male,99
1026799,male,male,99
1026813,male,male,100
1026838,male,male,100
1026903,male,male,100
1026942,male,male,97
1026972,male,unknown,0
1027010,male,male,89
1027030,male,male,100
1027045,male,male,100
1027047,male,male,100
1027064,male,unknown,0
1027087,male,male,98
1027098,male,male,100
1027142,male,male,100
1027143,male,male,100
1027171,male,male,100
1027214,male,male,100
1027377,female,female,87
1027431,male,unknown,0
1027468,male,unknown,0
1027568,unknown,unknown,0
1027592,female,female,94
1027663,male,male,100
1027672,female,female,100
1027719,unknown,unknown,55
1027726,unknown,unknown,56
1027777,male,male,100
1027819,male,male,100
1027932,male,male,100
1027976,unknown,unknown,56
1027982,unknown,unknown,57
1027993,unknown,unknown,57
1028037,unknown,unknown,0
1028085,female,unknown,0
1028105,male,male,93
1028141,male,male,99
1028159,male,male,99
1028179,male,male,99
1028207,female,female,100
1028217,female,female,100
1028226,female,female,100
1028237,male,male,100
1028258,male,male,99
1028328,male,male,100
1028403,female,female,100
1028406,male,male,100
1028547,male,unknown,0
1028577,male,male,100
1028611,female,female,100
1028615,male,unknown,0
1028642,female,female,100
1028684,unknown,unknown,0
1028788,male,unknown,0
1028832,male,male,100
