Publication_Node_ID,Year
5018991,1978
5018992,1978
5018993,1978
5018994,1978
5018995,1978
5018996,1978
5018997,1978
5018998,1978
5018999,1978
5019000,1978
5019001,1978
5019002,1978
5019003,1978
5019004,1978
5019005,1978
5019006,1978
5019007,1978
5019008,1978
5019009,1978
5019010,1978
5019011,1978
5019012,1978
5019013,1978
5019014,1978
5019015,1978
5019016,1978
5019017,1978
5019018,1978
5019019,1978
5019020,1978
5019021,1979
5019022,1979
5019023,1979
5019024,1979
5019025,1979
5019026,1979
5019027,1979
5019028,1979
5019029,1979
5019030,1979
5019031,1979
5019032,1979
5019033,1979
5019034,1979
5019035,1979
5019036,1979
5019037,1979
5019038,1979
5019039,1979
5019040,1979
5019041,1979
5019042,1979
5019043,1979
5019044,1979
5019045,1979
5019046,1979
5019047,1979
5019048,1979
5019049,1979
5019050,1979
5019051,1979
5019052,1979
5019053,1979
5019054,1979
5019055,1979
5019056,1979
5019057,1979
5019058,1979
5019059,1979
5019060,1979
5019061,1979
5019062,1979
5019063,1979
5019064,1979
5019065,1979
5019066,1979
5019067,1979
5019068,1979
5019069,1979
5019070,1979
5019071,1979
5019072,1979
5019073,1979
5019074,1979
5019075,1979
5019076,1979
5019077,1979
5019078,1979
5019079,1979
5019080,1979
5019081,1979
5019082,1979
5019083,1979
5019084,1979
5019085,1979
5019086,1979
5019087,1980
5019088,1980
5019089,1980
5019090,1980
5019091,1980
5019092,1980
5019093,1980
5019094,1980
5019095,1980
5019096,1980
5019097,1980
5019098,1980
5019099,1980
5019100,1980
5019101,1980
5019102,1980
5019103,1980
5019104,1980
5019105,1980
5019106,1980
5019107,1980
5019108,1980
5019109,1980
5019110,1980
5019111,1980
5019112,1980
5019113,1980
5019114,1980
5019115,1980
5019116,1980
5019117,1980
5019118,1980
5019119,1980
5019120,1980
5019121,1980
5019122,1980
5019123,1980
5019124,1980
5019125,1980
5019126,1980
5019127,1980
5019128,1980
5019129,1980
5019130,1980
5019131,1980
5019132,1980
5019133,1980
5019134,1980
5019135,1980
5019136,1980
5019137,1980
5019138,1980
5019139,1980
5019140,1980
5019141,1980
5019142,1980
5019143,1980
5019144,1980
5019145,1980
5019146,1980
5019147,1980
5019148,1980
5019149,1980
5019150,1980
5019151,1980
5019152,1980
5019153,1980
5019154,1980
5019155,1980
5019156,1980
5019157,1980
5019158,1980
5019159,1980
5019160,1980
5019161,1980
5019162,1980
5019163,1980
5019164,1980
5019165,1980
5019166,1980
5019167,1980
5019168,1980
5019169,1980
5019170,1980
5019171,1980
5019172,1980
5019173,1981
5019174,1981
5019175,1981
5019176,1981
5019177,1981
5019178,1981
5019179,1981
5019180,1981
5019181,1981
5019182,1981
5019183,1981
5019184,1981
5019185,1981
5019186,1981
5019187,1981
5019188,1981
5019189,1981
5019190,1981
5019191,1981
5019192,1981
5019193,1981
5019194,1981
5019195,1981
5019196,1981
5019197,1981
5019198,1981
5019199,1981
5019200,1981
5019201,1981
5019202,1981
5019203,1981
5019204,1981
5019205,1981
5019206,1981
5019207,1981
5019208,1981
5019209,1981
5019210,1981
5019211,1981
5019212,1981
5019213,1981
5019214,1981
5019215,1981
5019216,1981
5019217,1981
5019218,1981
5019219,1981
5019220,1981
5019221,1981
5019222,1981
5019223,1981
5019224,1981
5019225,1981
5019226,1981
5019227,1981
5019228,1981
5019229,1981
5019230,1981
5019231,1981
5019232,1981
5019233,1981
5019234,1981
5019235,1981
5019236,1981
5019237,1981
5019238,1981
5019239,1981
5019240,1981
5019241,1981
5019242,1955
5019243,1955
5019244,1955
5019245,1955
5019246,1955
5019247,1955
5019248,1955
5019249,1955
5019250,1955
5019251,1955
5019252,1955
5019253,1955
5019254,1955
5019255,1955
5019256,1955
5019257,1955
5019258,1955
5019259,1955
5019260,1955
5019261,1955
5019262,1955
5019263,1955
5019264,1955
5019265,1955
5019266,1955
5019267,1955
5019268,1955
5019269,1955
5019270,1955
5019271,1955
5019272,1955
5019273,1955
5019274,1955
5019275,1955
5019276,1955
5019277,1955
5019278,1955
5019279,1982
5019280,1982
5019281,1982
5019282,1982
5019283,1982
5019284,1982
5019285,1982
5019286,1982
5019287,1982
5019288,1982
5019289,1982
5019290,1982
5019291,1982
5019292,1982
5019293,1982
5019294,1982
5019295,1982
5019296,1982
5019297,1982
5019298,1982
5019299,1982
5019300,1982
5019301,1982
5019302,1982
5019303,1982
5019304,1982
5019305,1982
5019306,1982
5019307,1982
5019308,1982
5019309,1982
5019310,1982
5019311,1982
5019312,1982
5019313,1982
5019314,1982
5019315,1982
5019316,1982
5019317,1982
5019318,1982
5019319,1982
5019320,1982
5019321,1982
5019322,1982
5019323,1982
5019324,1982
5019325,1982
5019326,1982
5019327,1982
5019328,1982
5019329,1982
5019330,1982
5019331,1982
5019332,1982
5019333,1982
5019334,1982
5019335,1982
5019336,1982
5019337,1982
5019338,1982
5019339,1982
5019340,1982
5019341,1982
5019342,1982
5019343,1983
5019344,1983
5019345,1983
5019346,1983
5019347,1983
5019348,1983
5019349,1983
5019350,1983
5019351,1983
5019352,1983
5019353,1983
5019354,1983
5019355,1983
5019356,1983
5019357,1983
5019358,1983
5019359,1983
5019360,1983
5019361,1983
5019362,1983
5019363,1983
5019364,1983
5019365,1983
5019366,1983
5019367,1983
5019368,1983
5019369,1983
5019370,1983
5019371,1983
5019372,1983
5019373,1983
5019374,1983
5019375,1983
5019376,1983
5019377,1983
5019378,1983
5019379,1983
5019380,1983
5019381,1983
5019382,1983
5019383,1983
5019384,1983
5019385,1983
5019386,1983
5019387,1983
5019388,1983
5019389,1983
5019390,1983
5019391,1983
5019392,1983
5019393,1983
5019394,1983
5019395,1983
5019396,1984
5019397,1984
5019398,1984
5019399,1984
5019400,1984
5019401,1984
5019402,1984
5019403,1984
5019404,1984
5019405,1984
5019406,1984
5019407,1984
5019408,1984
5019409,1984
5019410,1984
5019411,1984
5019412,1984
5019413,1984
5019414,1984
5019415,1984
5019416,1984
5019417,1984
5019418,1984
5019419,1984
5019420,1984
5019421,1984
5019422,1984
5019423,1984
5019424,1984
5019425,1984
5019426,1984
5019427,1984
5019428,1984
5019429,1984
5019430,1984
5019431,1984
5019432,1984
5019433,1984
5019434,1984
5019435,1984
5019436,1984
5019437,1984
5019438,1984
5019439,1984
5019440,1984
5019441,1984
5019442,1984
5019443,1984
5019444,1984
5019445,1984
5019446,1984
5019447,1984
5019448,1984
5019449,1984
5019450,1984
5019451,1984
5019452,1984
5019453,1984
5019454,1984
5019455,1984
5019456,1984
5019457,1984
5019458,1984
5019459,1984
5019460,1984
5019461,1984
5019462,1984
5019463,1984
5019464,1984
5019465,1984
5019466,1984
5019467,1984
5019468,1984
5019469,1984
5019470,1984
5019471,1984
5019472,1984
5019473,1984
5019474,1984
5019475,1984
5019476,1984
5019477,1984
5019478,1984
5019479,1985
5019480,1985
5019481,1985
5019482,1985
5019483,1985
5019484,1985
5019485,1985
5019486,1985
5019487,1985
5019488,1985
5019489,1985
5019490,1985
5019491,1985
5019492,1985
5019493,1985
5019494,1985
5019495,1985
5019496,1985
5019497,1985
5019498,1985
5019499,1985
5019500,1985
5019501,1985
5019502,1985
5019503,1985
5019504,1985
5019505,1985
5019506,1985
5019507,1985
5019508,1985
5019509,1985
5019510,1985
5019511,1985
5019512,1985
5019513,1985
5019514,1985
5019515,1985
5019516,1985
5019517,1985
5019518,1985
5019519,1985
5019520,1985
5019521,1985
5019522,1985
5019523,1985
5019524,1985
5019525,1985
5019526,1985
5019527,1985
5019528,1985
5019529,1985
5019530,1985
5019531,1985
5019532,1985
5019533,1985
5019534,1985
5019535,1985
5019536,1985
5019537,1985
5019538,1985
5019539,1985
5019540,1985
5019541,1985
5019542,1985
5019543,1985
5019544,1985
5019545,1985
5019546,1985
5019547,1985
5019548,1985
5019549,1985
5019550,1985
5019551,1985
5019552,1985
5019553,1985
5019554,1985
5019555,1985
5019556,1985
5019557,1985
5019558,1985
5019559,1985
5019560,1986
5019561,1986
5019562,1986
5019563,1986
5019564,1986
5019565,1986
5019566,1986
5019567,1986
5019568,1986
5019569,1986
5019570,1986
5019571,1986
5019572,1986
5019573,1986
5019574,1986
5019575,1986
5019576,1986
5019577,1986
5019578,1986
5019579,1986
5019580,1986
5019581,1986
5019582,1986
5019583,1986
5019584,1986
5019585,1986
5019586,1986
5019587,1986
5019588,1986
5019589,1986
5019590,1986
5019591,1986
5019592,1986
5019593,1986
5019594,1986
5019595,1986
5019596,1986
5019597,1986
5019598,1986
5019599,1986
5019600,1986
5019601,1986
5019602,1986
5019603,1986
5019604,1986
5019605,1986
5019606,1986
5019607,1986
5019608,1986
5019609,1986
5019610,1986
5019611,1986
5019612,1986
5019613,1986
5019614,1986
5019615,1986
5019616,1986
5019617,1986
5019618,1986
5019619,1986
5019620,1986
5019621,1986
5019622,1986
5019623,1986
5019624,1986
5019625,1986
5019626,1986
5019627,1986
5019628,1986
5019629,1986
5019630,1986
5019631,1986
5019632,1986
5019633,1986
5019634,1986
5019635,1986
5019636,1986
5019637,1986
5019638,1987
5019639,1987
5019640,1987
5019641,1987
5019642,1987
5019643,1987
5019644,1987
5019645,1987
5019646,1987
5019647,1987
5019648,1987
5019649,1987
5019650,1987
5019651,1987
5019652,1987
5019653,1987
5019654,1987
5019655,1987
5019656,1987
5019657,1987
5019658,1987
5019659,1987
5019660,1987
5019661,1987
5019662,1987
5019663,1987
5019664,1987
5019665,1987
5019666,1987
5019667,1987
5019668,1987
5019669,1987
5019670,1987
5019671,1987
5019672,1987
5019673,1987
5019674,1987
5019675,1987
5019676,1987
5019677,1987
5019678,1987
5019679,1987
5019680,1987
5019681,1987
5019682,1987
5019683,1987
5019684,1987
5019685,1987
5019686,1987
5019687,1987
5019688,1987
5019689,1987
5019690,1987
5019691,1987
5019692,1987
5019693,1987
5019694,1987
5019695,1987
5019696,1987
5019697,1987
5019698,1987
5019699,1987
5019700,1987
5019701,1987
5019702,1987
5019703,1987
5019704,1987
5019705,1988
5019706,1988
5019707,1988
5019708,1988
5019709,1988
5019710,1988
5019711,1988
5019712,1988
5019713,1988
5019714,1988
5019715,1988
5019716,1988
5019717,1988
5019718,1988
5019719,1988
5019720,1988
5019721,1988
5019722,1988
5019723,1988
5019724,1988
5019725,1988
5019726,1988
5019727,1988
5019728,1988
5019729,1988
5019730,1988
5019731,1988
5019732,1988
5019733,1988
5019734,1988
5019735,1988
5019736,1988
5019737,1988
5019738,1988
5019739,1988
5019740,1988
5019741,1988
5019742,1988
5019743,1988
5019744,1988
5019745,1988
5019746,1988
5019747,1988
5019748,1988
5019749,1988
5019750,1988
5019751,1988
5019752,1988
5019753,1988
5019754,1988
5019755,1988
5019756,1988
5019757,1988
5019758,1988
5019759,1988
5019760,1988
5019761,1988
5019762,1988
5019763,1988
5019764,1988
5019765,1988
5019766,1988
5019767,1988
5019768,1989
5019769,1989
5019770,1989
5019771,1989
5019772,1989
5019773,1989
5019774,1989
5019775,1989
5019776,1989
5019777,1989
5019778,1989
5019779,1989
5019780,1989
5019781,1989
5019782,1989
5019783,1989
5019784,1989
5019785,1989
5019786,1989
5019787,1989
5019788,1989
5019789,1989
5019790,1989
5019791,1989
5019792,1989
5019793,1989
5019794,1989
5019795,1989
5019796,1989
5019797,1989
5019798,1989
5019799,1989
5019800,1989
5019801,1989
5019802,1989
5019803,1989
5019804,1989
5019805,1989
5019806,1989
5019807,1989
5019808,1989
5019809,1989
5019810,1989
5019811,1989
5019812,1989
5019813,1989
5019814,1989
5019815,1989
5019816,1989
5019817,1989
5019818,1989
5019819,1989
5019820,1989
5019821,1989
5019822,1989
5019823,1989
5019824,1989
5019825,1989
5019826,1989
5019827,1989
5019828,1989
5019829,1989
5019830,1989
5019831,1989
5019832,1989
5019833,1989
5019834,1989
5019835,1989
5019836,1989
5019837,1990
5019838,1990
5019839,1990
5019840,1990
5019841,1990
5019842,1990
5019843,1990
5019844,1990
5019845,1990
5019846,1990
5019847,1990
5019848,1990
5019849,1990
5019850,1990
5019851,1990
5019852,1990
5019853,1990
5019854,1990
5019855,1990
5019856,1990
5019857,1990
5019858,1990
5019859,1990
5019860,1990
5019861,1990
5019862,1990
5019863,1990
5019864,1990
5019865,1990
5019866,1990
5019867,1990
5019868,1990
5019869,1990
5019870,1990
5019871,1990
5019872,1990
5019873,1990
5019874,1990
5019875,1990
5019876,1990
5019877,1990
5019878,1990
5019879,1990
5019880,1990
5019881,1990
5019882,1990
5019883,1990
5019884,1990
5019885,1990
5019886,1990
5019887,1990
5019888,1990
5019889,1990
5019890,1990
5019891,1990
5019892,1990
5019893,1990
5019894,1990
5019895,1990
5019896,1990
5019897,1990
5019898,1990
5019899,1990
5019900,1990
5019901,1990
5019902,1990
5019903,1990
5019904,1990
5019905,1990
5019906,1990
5019907,1990
5019908,1990
5019909,1990
5019910,1990
5019911,1990
5019912,1990
5019913,1990
5019914,1990
5019915,1990
5019916,1990
5019917,1990
5019918,1990
5019919,1990
5019920,1990
5019921,1990
5019922,1990
5019923,1990
5019924,1990
5019925,1990
5019926,1990
5019927,1990
5019928,1990
5019929,1991
5019930,1991
5019931,1991
5019932,1991
5019933,1991
5019934,1991
5019935,1991
5019936,1991
5019937,1991
5019938,1991
5019939,1991
5019940,1991
5019941,1991
5019942,1991
5019943,1991
5019944,1991
5019945,1991
5019946,1991
5019947,1991
5019948,1991
5019949,1991
5019950,1991
5019951,1991
5019952,1991
5019953,1991
5019954,1991
5019955,1991
5019956,1991
5019957,1991
5019958,1991
5019959,1991
5019960,1991
5019961,1991
5019962,1991
5019963,1991
5019964,1991
5019965,1991
5019966,1991
5019967,1991
5019968,1991
5019969,1991
5019970,1991
5019971,1991
5019972,1991
5019973,1991
5019974,1991
5019975,1991
5019976,1991
5019977,1991
5019978,1991
5019979,1991
5019980,1991
5019981,1991
5019982,1991
5019983,1991
5019984,1991
5019985,1991
5019986,1991
5019987,1991
5019988,1991
5019989,1991
5019990,1991
5019991,1991
5019992,1991
5019993,1991
5019994,1991
5019995,1991
5019996,1991
5019997,1991
5019998,1991
5019999,1991
5020000,1956
5020001,1956
5020002,1956
5020003,1956
5020004,1956
5020005,1956
5020006,1956
5020007,1956
5020008,1956
5020009,1956
5020010,1956
5020011,1956
5020012,1956
5020013,1956
5020014,1956
5020015,1956
5020016,1956
5020017,1956
5020018,1956
5020019,1956
5020020,1956
5020021,1956
5020022,1956
5020023,1956
5020024,1956
5020025,1956
5020026,1956
5020027,1956
5020028,1956
5020029,1956
5020030,1956
5020031,1956
5020032,1956
5020033,1956
5020034,1956
5020035,1956
5020036,1956
5020037,1956
5020038,1956
5020039,1956
5020040,1956
5020041,1956
5020042,1956
5020043,1956
5020044,1956
5020045,1956
5020046,1956
5020047,1956
5020048,1956
5020049,1992
5020050,1992
5020051,1992
5020052,1992
5020053,1992
5020054,1992
5020055,1992
5020056,1992
5020057,1992
5020058,1992
5020059,1992
5020060,1992
5020061,1992
5020062,1992
5020063,1992
5020064,1992
5020065,1992
5020066,1992
5020067,1992
5020068,1992
5020069,1992
5020070,1992
5020071,1992
5020072,1992
5020073,1992
5020074,1992
5020075,1992
5020076,1992
5020077,1992
5020078,1992
5020079,1992
5020080,1992
5020081,1992
5020082,1992
5020083,1992
5020084,1992
5020085,1992
5020086,1992
5020087,1992
5020088,1992
5020089,1992
5020090,1992
5020091,1992
5020092,1992
5020093,1992
5020094,1992
5020095,1992
5020096,1992
5020097,1992
5020098,1992
5020099,1992
5020100,1992
5020101,1992
5020102,1992
5020103,1992
5020104,1992
5020105,1992
5020106,1992
5020107,1992
5020108,1992
5020109,1992
5020110,1992
5020111,1992
5020112,1992
5020113,1992
5020114,1992
5020115,1992
5020116,1992
5020117,1992
5020118,1992
5020119,1992
5020120,1992
5020121,1992
5020122,1992
5020123,1992
5020124,1992
5020125,1992
5020126,1992
5020127,1992
5020128,1992
5020129,1992
5020130,1992
5020131,1992
5020132,1992
5020133,1992
5020134,1992
5020135,1992
5020136,1992
5020137,1992
5020138,1992
5020139,1992
5020140,1992
5020141,1992
5020142,1992
5020143,1992
5020144,1992
5020145,1992
5020146,1992
5020147,1992
5020148,1992
5020149,1992
5020150,1992
5020151,1992
5020152,1992
5020153,1992
5020154,1992
5020155,1992
5020156,1992
5020157,1992
5020158,1992
5020159,1992
5020160,1993
5020161,1993
5020162,1993
5020163,1993
5020164,1993
5020165,1993
5020166,1993
5020167,1993
5020168,1993
5020169,1993
5020170,1993
5020171,1993
5020172,1993
5020173,1993
5020174,1993
5020175,1993
5020176,1993
5020177,1993
5020178,1993
5020179,1993
5020180,1993
5020181,1993
5020182,1993
5020183,1993
5020184,1993
5020185,1993
5020186,1993
5020187,1993
5020188,1993
5020189,1993
5020190,1993
5020191,1993
5020192,1993
5020193,1993
5020194,1993
5020195,1993
5020196,1993
5020197,1993
5020198,1993
5020199,1993
5020200,1993
5020201,1993
5020202,1993
5020203,1993
5020204,1993
5020205,1993
5020206,1993
5020207,1993
5020208,1993
5020209,1993
5020210,1993
5020211,1993
5020212,1993
5020213,1993
5020214,1993
5020215,1993
5020216,1993
5020217,1993
5020218,1993
5020219,1993
5020220,1993
5020221,1993
5020222,1993
5020223,1993
5020224,1993
5020225,1993
5020226,1993
5020227,1993
5020228,1993
5020229,1993
5020230,1993
5020231,1993
5020232,1993
5020233,1993
5020234,1993
5020235,1994
5020236,1994
5020237,1994
5020238,1994
5020239,1994
5020240,1994
5020241,1994
5020242,1994
5020243,1994
5020244,1994
5020245,1994
5020246,1994
5020247,1994
5020248,1994
5020249,1994
5020250,1994
5020251,1994
5020252,1994
5020253,1994
5020254,1994
5020255,1994
5020256,1994
5020257,1994
5020258,1994
5020259,1994
5020260,1994
5020261,1994
5020262,1994
5020263,1994
5020264,1994
5020265,1994
5020266,1994
5020267,1994
5020268,1994
5020269,1994
5020270,1994
5020271,1994
5020272,1994
5020273,1994
5020274,1994
5020275,1994
5020276,1994
5020277,1994
5020278,1994
5020279,1994
5020280,1994
5020281,1994
5020282,1994
5020283,1994
5020284,1994
5020285,1994
5020286,1994
5020287,1994
5020288,1994
5020289,1994
5020290,1994
5020291,1994
5020292,1994
5020293,1994
5020294,1994
5020295,1994
5020296,1994
5020297,1994
5020298,1994
5020299,1994
5020300,1994
5020301,1995
5020302,1995
5020303,1995
5020304,1995
5020305,1995
5020306,1995
5020307,1995
5020308,1995
5020309,1995
5020310,1995
5020311,1995
5020312,1995
5020313,1995
5020314,1995
5020315,1995
5020316,1995
5020317,1995
5020318,1995
5020319,1995
5020320,1995
5020321,1995
5020322,1995
5020323,1995
5020324,1995
5020325,1995
5020326,1995
5020327,1995
5020328,1995
5020329,1995
5020330,1995
5020331,1995
5020332,1995
5020333,1995
5020334,1995
5020335,1995
5020336,1995
5020337,1995
5020338,1995
5020339,1995
5020340,1995
5020341,1995
5020342,1995
5020343,1995
5020344,1995
5020345,1995
5020346,1995
5020347,1995
5020348,1995
5020349,1995
5020350,1995
5020351,1995
5020352,1995
5020353,1995
5020354,1995
5020355,1995
5020356,1995
5020357,1995
5020358,1995
5020359,1995
5020360,1995
5020361,1995
5020362,1995
5020363,1995
5020364,1995
5020365,1995
5020366,1995
5020367,1995
5020368,1995
5020369,1995
5020370,1995
5020371,1995
5020372,1996
5020373,1996
5020374,1996
5020375,1996
5020376,1996
5020377,1996
5020378,1996
5020379,1996
5020380,1996
5020381,1996
5020382,1996
5020383,1996
5020384,1996
5020385,1996
5020386,1996
5020387,1996
5020388,1996
5020389,1996
5020390,1996
5020391,1996
5020392,1996
5020393,1996
5020394,1996
5020395,1996
5020396,1996
5020397,1996
5020398,1996
5020399,1996
5020400,1996
5020401,1996
5020402,1996
5020403,1996
5020404,1996
5020405,1996
5020406,1996
5020407,1996
5020408,1996
5020409,1996
5020410,1996
5020411,1996
5020412,1996
5020413,1996
5020414,1996
5020415,1996
5020416,1996
5020417,1996
5020418,1996
5020419,1996
5020420,1996
5020421,1996
5020422,1996
5020423,1996
5020424,1996
5020425,1996
5020426,1996
5020427,1996
5020428,1996
5020429,1996
5020430,1996
5020431,1996
5020432,1996
5020433,1996
5020434,1996
5020435,1996
5020436,1996
5020437,1996
5020438,1996
5020439,1996
5020440,1996
5020441,1996
5020442,1996
5020443,1996
5020444,1996
5020445,1997
5020446,1997
5020447,1997
5020448,1997
5020449,1997
5020450,1997
5020451,1997
5020452,1997
5020453,1997
5020454,1997
5020455,1997
5020456,1997
5020457,1997
5020458,1997
5020459,1997
5020460,1997
5020461,1997
5020462,1997
5020463,1997
5020464,1997
5020465,1997
5020466,1997
5020467,1997
5020468,1997
5020469,1997
5020470,1997
5020471,1997
5020472,1997
5020473,1997
5020474,1997
5020475,1997
5020476,1997
5020477,1997
5020478,1997
5020479,1997
5020480,1997
5020481,1997
5020482,1997
5020483,1997
5020484,1997
5020485,1997
5020486,1997
5020487,1997
5020488,1997
5020489,1997
5020490,1997
5020491,1997
5020492,1997
5020493,1997
5020494,1997
5020495,1997
5020496,1997
5020497,1997
5020498,1997
5020499,1997
5020500,1997
5020501,1997
5020502,1997
5020503,1997
5020504,1997
5020505,1997
5020506,1997
5020507,1997
5020508,1997
5020509,1997
5020510,1998
5020511,1998
5020512,1998
5020513,1998
5020514,1998
5020515,1998
5020516,1998
5020517,1998
5020518,1998
5020519,1998
5020520,1998
5020521,1998
5020522,1998
5020523,1998
5020524,1998
5020525,1998
5020526,1998
5020527,1998
5020528,1998
5020529,1998
5020530,1998
5020531,1998
5020532,1998
5020533,1998
5020534,1998
5020535,1998
5020536,1998
5020537,1998
5020538,1998
5020539,1998
5020540,1998
5020541,1998
5020542,1998
5020543,1998
5020544,1998
5020545,1998
5020546,1998
5020547,1998
5020548,1998
5020549,1998
5020550,1998
5020551,1998
5020552,1998
5020553,1998
5020554,1998
5020555,1998
5020556,1998
5020557,1998
5020558,1998
5020559,1998
5020560,1998
5020561,1998
5020562,1998
5020563,1998
5020564,1998
5020565,1998
5020566,1998
5020567,1998
5020568,1998
5020569,1998
5020570,1998
5020571,1998
5020572,1998
5020573,1998
5020574,1998
5020575,1998
5020576,1998
5020577,1998
5020578,1998
5020579,1998
5020580,1998
5020581,1999
5020582,1999
5020583,1999
5020584,1999
5020585,1999
5020586,1999
5020587,1999
5020588,1999
5020589,1999
5020590,1999
5020591,1999
5020592,1999
5020593,1999
5020594,1999
5020595,1999
5020596,1999
5020597,1999
5020598,1999
5020599,1999
5020600,1999
5020601,1999
5020602,1999
5020603,1999
5020604,1999
5020605,1999
5020606,1999
5020607,1999
5020608,1999
5020609,1999
5020610,1999
5020611,1999
5020612,1999
5020613,1999
5020614,1999
5020615,1999
5020616,1999
5020617,1999
5020618,1999
5020619,1999
5020620,1999
5020621,1999
5020622,1999
5020623,1999
5020624,1999
5020625,1999
5020626,1999
5020627,1999
5020628,1999
5020629,1999
5020630,1999
5020631,1999
5020632,1999
5020633,1999
5020634,1999
5020635,1999
5020636,1999
5020637,1999
5020638,1999
5020639,1999
5020640,1999
5020641,1999
5020642,1999
5020643,1999
5020644,1999
5020645,1999
5020646,2000
5020647,2000
5020648,2000
5020649,2000
5020650,2000
5020651,2000
5020652,2000
5020653,2000
5020654,2000
5020655,2000
5020656,2000
5020657,2000
5020658,2000
5020659,2000
5020660,2000
5020661,2000
5020662,2000
5020663,2000
5020664,2000
5020665,2000
5020666,2000
5020667,2000
5020668,2000
5020669,2000
5020670,2000
5020671,2000
5020672,2000
5020673,2000
5020674,2000
5020675,2000
5020676,2000
5020677,2000
5020678,2000
5020679,2000
5020680,2000
5020681,2000
5020682,2000
5020683,2000
5020684,2000
5020685,2000
5020686,2000
5020687,2000
5020688,2000
5020689,2000
5020690,2000
5020691,2000
5020692,2000
5020693,2000
5020694,2000
5020695,2000
5020696,2000
5020697,2000
5020698,2000
5020699,2000
5020700,2000
5020701,2000
5020702,2000
5020703,2000
5020704,2000
5020705,2000
5020706,2000
5020707,2000
5020708,2000
5020709,2000
5020710,2000
5020711,2000
5020712,2000
5020713,2000
5020714,2000
5020715,2000
5020716,2001
5020717,2001
5020718,2001
5020719,2001
5020720,2001
5020721,2001
5020722,2001
5020723,2001
5020724,2001
5020725,2001
5020726,2001
5020727,2001
5020728,2001
5020729,2001
5020730,2001
5020731,2001
5020732,2001
5020733,2001
5020734,2001
5020735,2001
5020736,2001
5020737,2001
5020738,2001
5020739,2001
5020740,2001
5020741,2001
5020742,2001
5020743,2001
5020744,2001
5020745,2001
5020746,2001
5020747,2001
5020748,2001
5020749,2001
5020750,2001
5020751,2001
5020752,2001
5020753,2001
5020754,2001
5020755,2001
5020756,2001
5020757,2001
5020758,2001
5020759,2001
5020760,2001
5020761,2001
5020762,2001
5020763,2001
5020764,2001
5020765,2001
5020766,2001
5020767,2001
5020768,2001
5020769,2001
5020770,2001
5020771,2001
5020772,2001
5020773,2001
5020774,2001
5020775,2001
5020776,2001
5020777,2001
5020778,2001
5020779,2001
5020780,2001
5020781,2001
5020782,2001
5020783,2001
5020784,1957
5020785,1957
5020786,1957
5020787,1957
5020788,1957
5020789,1957
5020790,1957
5020791,1957
5020792,1957
5020793,1957
5020794,1957
5020795,1957
5020796,1957
5020797,1957
5020798,1957
5020799,1957
5020800,1957
5020801,1957
5020802,1957
5020803,1957
5020804,1957
5020805,1957
5020806,1957
5020807,1957
5020808,1957
5020809,1957
5020810,1957
5020811,1957
5020812,1957
5020813,1957
5020814,1957
5020815,1957
5020816,1957
5020817,1957
5020818,1957
5020819,1957
5020820,1957
5020821,1957
5020822,1957
5020823,1957
5020824,1957
5020825,1957
5020826,1957
5020827,1957
5020828,1957
5020829,1957
5020830,1957
5020831,1957
5020832,1957
5020833,1957
5020834,1957
5020835,1957
5020836,1957
5020837,1957
5020838,1957
5020839,1957
5020840,1957
5020841,2002
5020842,2002
5020843,2002
5020844,2002
5020845,2002
5020846,2002
5020847,2002
5020848,2002
5020849,2002
5020850,2002
5020851,2002
5020852,2002
5020853,2002
5020854,2002
5020855,2002
5020856,2002
5020857,2002
5020858,2002
5020859,2002
5020860,2002
5020861,2002
5020862,2002
5020863,2002
5020864,2002
5020865,2002
5020866,2002
5020867,2002
5020868,2002
5020869,2002
5020870,2002
5020871,2002
5020872,2002
5020873,2002
5020874,2002
5020875,2002
5020876,2002
5020877,2002
5020878,2002
5020879,2002
5020880,2002
5020881,2002
5020882,2002
5020883,2002
5020884,2002
5020885,2002
5020886,2002
5020887,2002
5020888,2002
5020889,2002
5020890,2002
5020891,2002
5020892,2002
5020893,2002
5020894,2002
5020895,2002
5020896,2002
5020897,2002
5020898,2002
5020899,2002
5020900,2002
5020901,2002
5020902,2002
5020903,2002
5020904,2002
5020905,2002
5020906,2002
5020907,2002
5020908,2002
5020909,2002
5020910,2002
5020911,2002
5020912,2002
5020913,2002
5020914,2002
5020915,2002
5020916,2002
5020917,2002
5020918,2002
5020919,2002
5020920,2002
5020921,2003
5020922,2003
5020923,2003
5020924,2003
5020925,2003
5020926,2003
5020927,2003
5020928,2003
5020929,2003
5020930,2003
5020931,2003
5020932,2003
5020933,2003
5020934,2003
5020935,2003
5020936,2003
5020937,2003
5020938,2003
5020939,2003
5020940,2003
5020941,2003
5020942,2003
5020943,2003
5020944,2003
5020945,2003
5020946,2003
5020947,2003
5020948,2003
5020949,2003
5020950,2003
5020951,2003
5020952,2003
5020953,2003
5020954,2003
5020955,2003
5020956,2003
5020957,2003
5020958,2003
5020959,2003
5020960,2003
5020961,2003
5020962,2003
5020963,2003
5020964,2003
5020965,2003
5020966,2003
5020967,2003
5020968,2003
5020969,2003
5020970,2003
5020971,2003
5020972,2003
5020973,2003
5020974,2003
5020975,2003
5020976,2003
5020977,2003
5020978,2003
5020979,2003
5020980,2003
5020981,2003
5020982,2003
5020983,1958
5020984,1958
5020985,1958
5020986,1958
5020987,1958
5020988,1958
